ClassName	CodeNumb
ILKAP	5065
LINC02610	5066
HES6	5067
PER2	5068
TRAF3IP1	5069
ASB1	5070
LINC01107	5071
LINC01937	5072
TWIST2	5073
LINC01940	5074
HDAC4	5075
LINC02991	5076
NDUFA10	5077
OR6B2	5078
OR6B3	5079
OR9S24P	5080
OR5S1P	5081
COPS9	5082
OTOS	5083
GPC1	5084
ANKMY1	5085
ANKMY1;DUSP28	5086
ANKMY1;RNPEPL1	5087
RNPEPL1	5088
CAPN10	5089
CAPN10;GPR35	5090
GPR35	5091
AQP12B	5092
AQP12A	5093
KIF1A	5094
AGXT	5095
MAB21L4	5096
CROCC2	5097
CROCC2;UICLM	5098
SNED1	5099
SNED1;MTERF4	5100
MTERF4	5101
PASK	5102
PASK;PPP1R7	5103
PPP1R7	5104
ANO7	5105
HDLBP	5106
HDLBP;SEPTIN2	5107
SEPTIN2	5108
FARP2	5109
FARP2;KCTD5P1	5110
STK25	5111
BOK	5112
THAP4	5113
ATG4B	5114
DTYMK	5115
ING5	5116
D2HGDH	5117
GAL3ST2	5118
NEU4	5119
PDCD1	5120
RTP5	5121
LINC01237	5122
LINC01237;FAM240C	5123
LINC01237;LINC01238;LINC01238	5124
LINC01237;LINC01880	5125
LINC01880	5126
LINC01238;LINC01238	5127
LINC01881	5128
LINC01881;RPL23AP88	5129
LINC01986	5130
CHL1	5131
LINC01266	5132
RN7SL120P	5133
CNTN6	5134
CNTN6;CRB3P1	5135
RPL23AP38	5136
RPL23AP39	5137
RPL21P17	5138
RN7SKP144	5139
CNTN4	5140
IL5RA	5141
TRNT1	5142
TRNT1;CRBN	5143
CRBN	5144
SUMF1	5145
SUMF1;LRRN1	5146
SUMF1;PNPT1P1	5147
SUMF1;SETMAR	5148
ITPR1	5149
ITPR1;EGOT	5150
BHLHE40	5151
RNF10P1	5152
UBTFL8	5153
ARL8B	5154
EDEM1	5155
MIR4790	5156
RN7SL553P	5157
GRM7	5158
RNU4ATAC17P	5159
LMCD1	5160
SSUH2	5161
SSUH2;OR7E122P	5162
SSUH2;CAV3	5163
CAV3	5164
CAV3;OXTR	5165
CAV3;RAD18	5166
RAD18	5167
SRGAP3	5168
THUMPD3	5169
SETD5	5170
LHFPL4	5171
DUSP5P2	5172
MTMR14	5173
CPNE9	5174
BRPF1	5175
OGG1	5176
OGG1;CAMK1	5177
OGG1;TADA3	5178
TADA3	5179
ARPC4	5180
TTLL3	5181
TTLL3;RPUSD3	5182
CIDEC	5183
JAGN1	5184
IL17RE	5185
IL17RC	5186
CRELD1	5187
PRRT3	5188
EMC3	5189
CIDECP1	5190
FANCD2	5191
FANCD2;FANCD2OS	5192
FANCD2OS	5193
BRK1	5194
VHL	5195
IRAK2	5196
TATDN2	5197
LINC00852	5198
GHRL;GHRLOS	5199
GHRLOS;SEC13	5200
SEC13	5201
ATP2B2	5202
ATP2B2;MIR885	5203
LINC00606	5204
SLC6A11	5205
SLC6A1	5206
HRH1	5207
ATG7	5208
ATG7;VGLL4	5209
VGLL4	5210
TAMM41	5211
FANCD2P2	5212
NUP210P2	5213
MARK2P14	5214
RN7SL147P	5215
SYN2	5216
SYN2;TIMP4	5217
GSTM5P1	5218
PPARG	5219
TSEN2	5220
TSEN2;MKRN2OS	5221
MKRN2OS	5222
MKRN2OS;MKRN2	5223
MKRN2	5224
MKRN2;RAF1	5225
RAF1	5226
CRIP1P1	5227
TMEM40	5228
KRT18P17	5229
CAND2	5230
RPL32	5231
LINC02022	5232
IQSEC1	5233
NUP210	5234
HDAC11	5235
FBLN2	5236
LINC00620	5237
WNT7A	5238
VN1R20P	5239
FGD5P1	5240
TPRXL	5241
VN1R21P	5242
CHCHD4	5243
TMEM43	5244
XPC	5245
LSM3	5246
LINC01267	5247
RNA5SP124	5248
SLC6A6	5249
GRIP2	5250
RHBDF1P1	5251
LINC02922	5252
CCDC174	5253
C3orf20	5254
LINC02011	5255
FGD5	5256
NR2C2	5257
NR2C2;MRPS25	5258
MRPS25	5259
RBSN	5260
RPS3AP53	5261
COL6A4P1	5262
CAPN7	5263
SH3BP5	5264
HMGN2P7	5265
METTL6	5266
METTL6;EAF1	5267
EAF1	5268
COLQ	5269
COLQ;RN7SL110P	5270
HACL1	5271
BTD	5272
BTD;ANKRD28	5273
ANKRD28	5274
MIR563	5275
IMPDH1P8	5276
GALNT15	5277
DPH3	5278
OXNAD1	5279
OXNAD1;RFTN1	5280
RFTN1	5281
LINC00690	5282
DAZL	5283
CDYLP1	5284
PLCL2	5285
TBC1D5	5286
TBC1D5;BALR6	5287
TBC1D5;SATB1	5288
SATB1	5289
RAD23BP1	5290
KCNH8	5291
EFHB	5292
EFHB;HSPA8P18	5293
RAB5A	5294
RAB5A;PP2D1	5295
PP2D1	5296
RPL39P18	5297
KAT2B	5298
SGO1	5299
VENTXP7	5300
ZNF385D	5301
HMGB1P5	5302
RRBP1P2	5303
RANP7	5304
SALL4P5	5305
RPL24P7	5306
UBE2E2	5307
UBE2E1	5308
UBE2E1;NKIRAS1	5309
NKIRAS1	5310
NKIRAS1;RPL15	5311
NR1D2	5312
LINC00691	5313
LINC00691;NPM1P23	5314
THRB	5315
EIF3KP2	5316
RARB	5317
RARB;RN7SL216P	5318
RARB;CFL1P7	5319
RARB;RNA5SP126	5320
RARB;H3P10	5321
TOP2B	5322
MIR4442	5323
CRIP1P2	5324
NGLY1	5325
OXSM	5326
LINC00692	5327
RPEP2	5328
HMGB3P12	5329
VENTXP4	5330
LRRC3B	5331
NEK10	5332
SLC4A7	5333
KIAA1143P2	5334
LINC02084	5335
EOMES	5336
LINC01980	5337
LINC01980;LINC01981	5338
LINC01980;LINC01967	5339
LINC01967	5340
CMC1	5341
CMC1;AZI2	5342
AZI2	5343
ZCWPW2	5344
RBMS3	5345
RBMS3;MESTP4	5346
RBMS3;RPS12P5	5347
LINC01985	5348
TGFBR2	5349
GADL1	5350
MIR466	5351
CNN2P6	5352
RNA5SP127	5353
H3P11	5354
THRAP3P1	5355
STT3B	5356
OSBPL10	5357
OSBPL10;ZNF860	5358
OSBPL10;RPL21P40	5359
GPD1L	5360
RPSAP11	5361
CMTM8	5362
CMTM7	5363
CMTM7;CMTM6	5364
CMTM6	5365
MIR548AY	5366
DYNC1LI1	5367
IGBP1P3	5368
RPL30P4	5369
CNOT10	5370
RPL23AP43	5371
TRIM71	5372
CCR4	5373
GLB1	5374
GLB1;TMPPE	5375
RN7SL296P	5376
CRTAP	5377
SUSD5	5378
FBXL2	5379
FBXL2;UBP1	5380
UBP1	5381
RNA5SP128	5382
CLASP2	5383
SDAD1P3	5384
PDCD6IP	5385
LINC01811	5386
FECHP1	5387
KRT8P18	5388
ARPP21	5389
RFC3P1	5390
STAC	5391
NBPF21P	5392
RN7SKP227	5393
DCLK3	5394
HSPD1P6	5395
LINC02033	5396
TRANK1	5397
RNU6ATAC4P	5398
PRADC1P1	5399
EPM2AIP1	5400
MLH1	5401
MLH1;RPL29P11	5402
LRRFIP2	5403
LRRFIP2;UBE2FP1	5404
GOLGA4	5405
APRG1	5406
ITGA9	5407
CTDSPL	5408
VILL	5409
PLCD1	5410
DLEC1	5411
DLEC1;ACAA1	5412
ACAA1	5413
MYD88	5414
OXSR1	5415
SLC22A13	5416
SLC22A14	5417
DLEC1P1	5418
XYLB	5419
ACVR2B	5420
EXOG	5421
EXOG;RPL18AP7	5422
SCN5A	5423
SCN10A	5424
SCN11A	5425
WDR48	5426
WDR48;GORASP1	5427
GORASP1	5428
GORASP1;TTC21A	5429
TTC21A	5430
CSRNP1	5431
XIRP1	5432
DSTNP4	5433
CX3CR1	5434
CCR8	5435
HNRNPA1P21	5436
EEF1A1P24	5437
SLC25A38	5438
RPSA	5439
RPSA;SNORA62;SNORA62	5440
MOBP	5441
NFU1P1	5442
MYRIP	5443
EIF1B	5444
PGAM1P3	5445
ENTPD3	5446
RPL14	5447
ZNF619	5448
ZNF619;ZNF620	5449
ZNF620	5450
ZNF621	5451
RPL5P10	5452
EEF1GP3	5453
HMGN2P24	5454
MRPS31P1	5455
CTNNB1	5456
CTNNB1;ULK4	5457
ULK4	5458
ULK4;RPL36P20	5459
GEMIN2P2	5460
TRAK1	5461
CCK	5462
SALL4P6	5463
EIF4BP4	5464
LYZL4	5465
RPL35AP8	5466
VIPR1	5467
SEC22C	5468
SEC22C;SS18L2	5469
NKTR	5470
ZBTB47	5471
RN7SL567P	5472
KLHL40	5473
HHATL	5474
CCDC13	5475
HIGD1A	5476
ACKR2	5477
ACKR2;KRBOX1	5478
ACKR2;KRBOX1;CYP8B1	5479
KRBOX1	5480
KRBOX1;ZNF662	5481
GASK1A	5482
POMGNT2	5483
SNRK	5484
SNRK;ANO10	5485
ANO10	5486
ABHD5	5487
TOPAZ1	5488
TCAIM	5489
C3orf86	5490
C3orf86;LINC01988	5491
C3orf86;ZNF445	5492
ZNF445	5493
ZNF852	5494
EI24P3	5495
ZKSCAN7	5496
ZKSCAN7;ZNF660	5497
ZKSCAN7;ZNF660;MPRIPP1	5498
ZKSCAN7;ZNF660;ZNF197	5499
ZNF660;ZNF197	5500
ZNF197	5501
ZNF35	5502
SOCS5P3	5503
ZNF502	5504
ZNF501	5505
KIAA1143	5506
KIF15	5507
KIF15;TMEM42	5508
TGM4	5509
ZDHHC3	5510
EXOSC7	5511
EXOSC7;CLEC3B	5512
CLEC3B	5513
CDCP1	5514
RPS24P8	5515
TMEM158	5516
LARS2	5517
LIMD1	5518
SACM1L	5519
SLC6A20	5520
LZTFL1	5521
LZTFL1;CCR9	5522
FYCO1	5523
FYCO1;CXCR6	5524
XCR1	5525
CCR3	5526
CCR3;FLT1P1	5527
CCR3;CCR1	5528
UQCRC2P1	5529
CCR2	5530
CCR5AS	5531
CCR5AS;CCR5	5532
CCRL2	5533
LINC02009	5534
LTF	5535
RTP3	5536
LRRC2	5537
LRRC2;TDGF1	5538
FAM240A	5539
ALS2CL	5540
TMIE	5541
PRSS50	5542
PRSS46P	5543
PRSS45P	5544
PRSS43P	5545
PRSS44P	5546
PRSS42P	5547
MYL3	5548
MYL3;PTH1R	5549
PTH1R	5550
CCDC12	5551
CCDC12;NBEAL2	5552
NBEAL2	5553
NRADDP	5554
SETD2	5555
KIF9	5556
KLHL18	5557
PTPN23	5558
SCAP	5559
ELP6	5560
RN7SL870P	5561
CSPG5	5562
SMARCC1	5563
DHX30	5564
MAP4	5565
RN7SL664P	5566
CDC25A	5567
MIR4443	5568
CAMP	5569
ZNF589	5570
ZNF589;NME6	5571
NME6	5572
SPINK8	5573
FBXW12	5574
PLXNB1	5575
CCDC51	5576
TMA7	5577
ATRIP	5578
ATRIP;TREX1	5579
SHISA5	5580
PFKFB4	5581
COL7A1	5582
UQCRC1	5583
TMEM89	5584
SLC26A6	5585
CELSR3	5586
LINC02585	5587
NCKIPSD	5588
IP6K2	5589
PRKAR2A	5590
SLC25A20	5591
ARIH2OS	5592
ARIH2	5593
P4HTM	5594
WDR6	5595
WDR6;DALRD3	5596
DALRD3	5597
DALRD3;NDUFAF3	5598
IMPDH2	5599
QRICH1	5600
QRICH1;RN7SL182P	5601
QARS1	5602
USP19	5603
LAMB2	5604
LAMB2P1	5605
CCDC71	5606
KLHDC8B	5607
C3orf84	5608
IHO1	5609
C3orf62	5610
USP4	5611
GPX1	5612
RHOA	5613
RHOA;TCTA	5614
TCTA	5615
AMT	5616
NICN1	5617
RNA5SP130	5618
DAG1	5619
BSN	5620
APEH	5621
MST1	5622
RNF123	5623
RNF123;AMIGO3;GMPPB	5624
RNF123;GMPPB	5625
GMPPB	5626
IP6K1	5627
IP6K1;COX6CP14	5628
CDHR4	5629
INKA1	5630
UBA7	5631
TRAIP	5632
CAMKV	5633
CAMKV;RN7SL217P	5634
ACTL11P	5635
MST1R	5636
MON1A	5637
RBM6	5638
RBM6;RBM5	5639
RBM5	5640
SEMA3F	5641
GNAT1	5642
SLC38A3	5643
GNAI2	5644
SEMA3B	5645
LSMEM2	5646
IFRD2	5647
IFRD2;HYAL3	5648
HYAL3	5649
HYAL1	5650
HYAL2	5651
HYAL2;TUSC2	5652
TUSC2	5653
RASSF1	5654
ZMYND10	5655
NPRL2	5656
CYB561D2;CYB561D2	5657
TMEM115	5658
CACNA2D2	5659
CACNA2D2;CYB561D2;CYB561D2	5660
C3orf18	5661
HEMK1	5662
CISH	5663
MAPKAPK3	5664
LINC02019	5665
DOCK3	5666
DOCK3;ZNF652P1	5667
MANF	5668
RBM15B	5669
DCAF1	5670
RAD54L2	5671
RAD54L2;TEX264	5672
TEX264	5673
GRM2	5674
IQCF6	5675
IQCF4P	5676
IQCF3	5677
IQCF2	5678
RN7SL504P	5679
IQCF5	5680
IQCF1	5681
RRP9	5682
PARP3	5683
PCBP4	5684
PCBP4;ABHD14B	5685
PCBP4;ABHD14B;ABHD14A	5686
ABHD14B;ABHD14A	5687
ABHD14B	5688
ACY1	5689
RPL29	5690
DUSP7	5691
POC1A	5692
ALDOAP1	5693
ALAS1	5694
ALAS1;TLR9	5695
TLR9	5696
TWF2	5697
TWF2;PPM1M	5698
PPM1M	5699
WDR82	5700
WDR82;GLYCTK	5701
GLYCTK	5702
DNAH1	5703
DNAH1;PPP2R5CP	5704
BAP1	5705
PHF7	5706
SEMA3G	5707
TNNC1	5708
NISCH	5709
STAB1	5710
NT5DC2	5711
SMIM4	5712
SMIM4;PBRM1	5713
PBRM1	5714
PBRM1;GNL3	5715
GNL3	5716
GLT8D1	5717
SPCS1	5718
SPCS1;NEK4	5719
NEK4	5720
ITIH1	5721
ITIH3	5722
ITIH4	5723
MUSTN1	5724
STIMATE	5725
SFMBT1	5726
SERBP1P3	5727
RFT1	5728
PRKCD	5729
TKT	5730
DCP1A	5731
DCP1A;CACNA1D	5732
DCP1A;CACNA1D;SNORD38C	5733
CACNA1D	5734
CACNA1D;CHDH	5735
CHDH	5736
IL17RB	5737
ACTR8	5738
SELENOK	5739
CABYRP1	5740
CACNA2D3	5741
CACNA2D3;ESRG	5742
CACNA2D3;LRTM1	5743
LINC02017	5744
LINC02030	5745
WNT5A	5746
ERC2	5747
CCDC66	5748
TASOR	5749
ARHGEF3	5750
ARHGEF3;SPATA12	5751
IL17RD	5752
HESX1	5753
APPL1	5754
APPL1;ASB14	5755
ASB14	5756
DNAH12	5757
PDE12	5758
ARF4	5759
RNU6ATAC26P	5760
DENND6A	5761
SLMAP	5762
SLMAP;PDHA1P1	5763
PPIAP16	5764
FLNB	5765
DNASE1L3	5766
ABHD6	5767
RPP14	5768
RPP14;HTD2	5769
PXK	5770
PDHB	5771
KCTD6	5772
ACOX2	5773
FAM107A	5774
FAM3D	5775
CFAP20DC	5776
FHIT	5777
PTPRG	5778
C3orf14	5779
FEZF2	5780
CADPS	5781
CADPS;RN7SL863P	5782
LINC00698	5783
LINC00698;KRT8P35	5784
UBL5P3	5785
SYNPR	5786
SNTN	5787
C3orf49	5788
C3orf49;THOC7	5789
THOC7	5790
THOC7;ATXN7	5791
ATXN7	5792
PSMD6	5793
LINC00994	5794
PRICKLE2	5795
PRICKLE2;PRDX3P4	5796
ADAMTS9	5797
LINC02040	5798
MAGI1	5799
MAGI1;RPL17P17	5800
SLC25A26	5801
SLC25A26;LRIG1	5802
LRIG1	5803
RPL21P41	5804
KBTBD8	5805
MIR4272	5806
SUCLG2	5807
SUCLG2;NDUFB4P1	5808
TAFA1	5809
RPLP0P8	5810
PSMC1P1	5811
TAFA4	5812
EOGT	5813
TMF1	5814
UBA3	5815
ARL6IP5	5816
LMOD3	5817
FRMD4B	5818
MITF	5819
SAMMSON	5820
SAMMSON;MDFIC2	5821
COX6CP6	5822
HMGB1P36	5823
FOXP1	5824
EIF4E3	5825
GPR27	5826
PROK2	5827
RN7SL271P	5828
LINC00877	5829
LINC00877;LINC00870	5830
RYBP	5831
RNA5SP136	5832
SHQ1	5833
PSMD12P1	5834
GXYLT2	5835
GXYLT2;PPP4R2	5836
PPP4R2	5837
PPP4R2;EBLN2	5838
GPATCH11P1	5839
PDZRN3	5840
LINC02005	5841
LINC02047	5842
AKR1B1P2	5843
CNTN3	5844
NIPA2P2	5845
RN7SL294P	5846
HNRNPA3P6	5847
MYLKP1	5848
OR7E66P	5849
OR7E22P	5850
OR7E55P	5851
EVA1CP5	5852
LSP1P2	5853
FAM86DP	5854
FAM86DP;ALG1L6P	5855
LINC02018	5856
LINC02018;ENPP7P2	5857
RPS3AP15	5858
OR7E121P	5859
RPL23AP49;CLUHP10	5860
RPL23AP49	5861
RPL23AP49;AGGF1P3	5862
RPL23AP49;DUX4L26	5863
LINC00960	5864
LINC00960;ZNF717	5865
ZNF717	5866
ROBO2	5867
LINC02077	5868
RN7SL647P	5869
RN7SKP61	5870
MRPS17P3	5871
ROBO1	5872
HMGB1P38	5873
OSBPL9P1	5874
HNRNPA3P8	5875
LINC02050	5876
LINC02027	5877
GBE1	5878
LINC02008	5879
LINC02008;RPL7AP23	5880
CYP51A1P1	5881
SRRM1P2	5882
LINC00971	5883
LINC02025	5884
CADM2	5885
CADM2;THAP12P2	5886
RN7SKP284	5887
LINC02070	5888
VGLL3	5889
PPATP1	5890
LINC00506	5891
MIR4795	5892
CHMP2B	5893
POU1F1	5894
KRT8P25	5895
APOOP2	5896
PSMC1P6	5897
HTR1F	5898
CGGBP1	5899
CGGBP1;ZNF654	5900
C3orf38	5901
ABCF2P1	5902
CSNKA2IP	5903
NDUFA5P5	5904
ICE2P2	5905
GAPDHP50	5906
EPHA3	5907
MTCO2P6	5908
MTCO1P6	5909
PROS2P	5910
HSPE1P19	5911
PROS1	5912
ARL13B	5913
ARL13B;HMGN1P7	5914
ARL13B;STX19	5915
ARL13B;DHFR2	5916
DHFR2	5917
DHFR2;NSUN3	5918
NSUN3	5919
NSUN3;RBBP4P2	5920
ARMC10P1	5921
WDR82P1	5922
LINC00879	5923
RPS18P6	5924
MTHFD2P1	5925
HNRNPKP4	5926
MIR8060	5927
RPL18AP8	5928
RCC2P5	5929
CDV3P1	5930
EPHA6	5931
ARL6	5932
CRYBG3	5933
RIOX2	5934
GABRR3	5935
OR5BM1P	5936
OR5AC1	5937
OR5AC2	5938
OR5AC4P	5939
POU5F1P7	5940
OR5H1	5941
OR5H14	5942
OR5H15	5943
OR5H5P	5944
OR5H3P	5945
OR5H4P	5946
OR5H7P	5947
OR5H6	5948
OR5H2	5949
OR5H8	5950
OR5K4	5951
OR5K3	5952
UBFD1P1	5953
OR5K1	5954
OR5K2	5955
OR5K2;CLDND1	5956
CLDND1	5957
RPL38P4	5958
GPR15	5959
CPOX	5960
WWP1P1	5961
ST3GAL6	5962
ST3GAL6;PDLIM1P4	5963
ST3GAL6;DCBLD2	5964
DCBLD2	5965
LINC00973	5966
ACTG1P13	5967
COL8A1	5968
CMSS1	5969
CMSS1;FILIP1L	5970
TMEM30CP	5971
DUSP12P1	5972
TBC1D23	5973
NIT2	5974
TOMM70	5975
LNP1	5976
TMEM45A	5977
ADGRG7	5978
TFG	5979
ABI3BP	5980
ACTR3P3	5981
IMPG2	5982
SENP7	5983
SENP7;ZNF90P1	5984
FAM172BP	5985
TRMT10C	5986
PCNP	5987
RPL32P7	5988
ZBTB11	5989
ZBTB11;RNY1P12	5990
PDCL3P4	5991
CEP97	5992
NXPE3	5993
NFKBIZ	5994
LINC02085	5995
ZPLD1	5996
NDUFA4P2	5997
MIR548AB	5998
TUBBP11	5999
RAP1BP2	6000
ALCAM	6001
CBLB	6002
LINC00882	6003
LINC00882;MTND3P6	6004
LINC00882;MTND5P16	6005
LINC00882;MTND2P14	6006
LINC00882;DUBR	6007
DUBR	6008
DUBR;CSP2	6009
CCDC54	6010
LINC01990	6011
BBX	6012
LINC00636	6013
LINC00636;LINC00635	6014
CD47	6015
LINC01215	6016
IFT57	6017
HHLA2	6018
HHLA2;HNRNPA1P17	6019
MYH15	6020
CIP2A	6021
DZIP3	6022
RETNLB	6023
TRAT1	6024
GUCA1C	6025
MORC1	6026
C3orf85	6027
LINC00488	6028
DPPA2	6029
DPPA4	6030
H3P12	6031
LINC01205	6032
LINC01205;DIMT1P1	6033
NFYBP1	6034
RNU6ATAC15P	6035
RPSAP29	6036
NECTIN3	6037
CD96	6038
PLCXD2	6039
PLCXD2;PHLDB2	6040
PHLDB2	6041
ABHD10	6042
TAGLN3	6043
RFKP2	6044
TMPRSS7	6045
C3orf52	6046
C3orf52;GCSAM	6047
TBILA	6048
SLC9C1	6049
CD200	6050
BTLA	6051
OR7E100P	6052
ATG3	6053
SLC35A5	6054
CCDC80	6055
LINC02042	6056
CD200R1L	6057
CD200R1	6058
GTPBP8	6059
GTPBP8;NEPRO	6060
NEPRO	6061
LINC02044	6062
BOC	6063
CFAP44	6064
SPICE1	6065
SIDT1	6066
RN7SL767P	6067
USF3	6068
NAA50	6069
ATP6V1A	6070
GRAMD1C	6071
GRAMD1C;VPS26AP1	6072
ZDHHC23	6073
CCDC191	6074
CCDC191;QTRT2	6075
QTRT2	6076
H2BP3	6077
DRD3	6078
FAM214BP1	6079
ZNF80	6080
TIGIT	6081
ZBTB20	6082
EIF4E2P2	6083
GAP43	6084
LSAMP	6085
LSAMP;LINC00903	6086
LSAMP;RN7SL582P	6087
LSAMP;BZW1P2	6088
LSAMP;TUSC7	6089
LSAMP;LINC00901;LINC00901	6090
LINC02024	6091
IGSF11	6092
TEX55	6093
UPK1B	6094
B4GALT4	6095
ARHGAP31	6096
ARHGAP31;RPS26P21	6097
TMEM39A	6098
POGLUT1	6099
TIMMDC1	6100
CD80	6101
ADPRH	6102
PLA1A	6103
RPL10P7	6104
POPDC2	6105
POPDC2;COX17	6106
COX17	6107
CFAP91	6108
NR1I2	6109
GSK3B	6110
RN7SL762P	6111
RN7SL397P	6112
GPR156	6113
LRRC58	6114
FSTL1	6115
NDUFB4	6116
HGD	6117
RABL3	6118
GTF2E1	6119
NAP1L1P3	6120
LINC02049	6121
STXBP5L	6122
POLQ	6123
POLQ;RPL7AP11	6124
ARGFX	6125
FBXO40	6126
HCLS1	6127
GOLGB1	6128
IQCB1	6129
EAF2	6130
SLC15A2	6131
ILDR1	6132
CD86	6133
CASR	6134
HNRNPA1P23	6135
CSTA	6136
MIX23	6137
FAM162A	6138
WDR5B	6139
KPNA1	6140
PARP9	6141
DTX3L	6142
PARP15	6143
EIF4BP8	6144
PARP14	6145
HSPBAP1	6146
SLC49A4	6147
LINC02035	6148
SEMA5B	6149
PDIA5	6150
PDIA5;SEC22A	6151
SEC22A	6152
ADCY5	6153
HACD2	6154
MYLK	6155
CCDC14	6156
ROPN1	6157
KALRN	6158
KALRN;MIR6083	6159
UMPS	6160
UMPS;MIR544B	6161
ITGB5	6162
ITGB5;ENO1P3	6163
MUC13	6164
HEG1	6165
RNA5SP137	6166
SLC12A8	6167
ZNF148	6168
SNX4	6169
OSBPL11	6170
OR7E130P	6171
OR7E29P	6172
OR7E93P	6173
OR7E53P	6174
OR7E97P	6175
MIR548I1	6176
RPS3AP14	6177
SNRPCP11	6178
LINC02614	6179
LINC02614;ENPP7P4	6180
FAM86JP	6181
FAM86JP;ALG1L	6182
ALG1L	6183
ALG1L;ROPN1B	6184
SLC41A3	6185
ALDH1L1	6186
KLF15	6187
CFAP100	6188
ZXDC	6189
UROC1	6190
CHST13	6191
CHST13;C3orf22	6192
C3orf22	6193
RNA5SP138	6194
TXNRD3	6195
NUP210P1	6196
CHCHD6	6197
PLXNA1	6198
C3orf56	6199
PRR20G	6200
LINC02016	6201
LINC01471	6202
LINC02034	6203
TPRA1	6204
MCM2	6205
PODXL2	6206
ABTB1	6207
MGLL	6208
MGLL;KBTBD12	6209
MGLL;KBTBD12;RNA5SP139	6210
SEC61A1	6211
SEC61A1;RUVBL1	6212
RUVBL1	6213
RUVBL1;EEFSEC	6214
EEFSEC	6215
DNAJB8	6216
GATA2	6217
TMED10P2	6218
LINC01565	6219
RPN1	6220
RPN1;POU5F1P6	6221
RAB7A	6222
RAB7A;FTH1P4	6223
MARK2P17	6224
MARK3P3	6225
MARK2P6	6226
ACAD9	6227
ACAD9;CFAP92	6228
CFAP92	6229
CFAP92;EFCC1	6230
EFCC1	6231
GP9	6232
RAB43	6233
ISY1	6234
CNBP	6235
RPS27P12	6236
COPG1	6237
HMCES	6238
NUP210P3	6239
RPL32P3	6240
EFCAB12	6241
IFT122;MBD4	6242
IFT122	6243
RHO	6244
PLXND1	6245
TMCC1	6246
TRH	6247
OR7E129P	6248
OR7E21P	6249
EVA1CP6	6250
ALG1L2	6251
ALG1L2;LINC02014	6252
ALG1L2;FAM86HP	6253
ALG1L2;LINC02021	6254
LINC02021	6255
LINC02021;ENPP7P3	6256
COL6A4P2	6257
COL6A5	6258
COL6A6	6259
PIK3R4	6260
RN7SKP212	6261
GSTO3P	6262
ATP2C1	6263
ATP2C1;ASTE1	6264
ASTE1	6265
NEK11	6266
NUDT16L2P	6267
NUDT16	6268
MRPL3	6269
BCL2L12P1	6270
CPNE4	6271
CPNE4;RPL7P16	6272
ACP3	6273
NIP7P2	6274
DNAJC13	6275
ACAD11	6276
ACAD11;ACKR4	6277
ACAD11;HSPA8P19	6278
ACAD11;UBA5	6279
UBA5	6280
NPHP3	6281
TMEM108	6282
BFSP2	6283
CDV3	6284
TOPBP1	6285
INHCAP	6286
INHCAP;TF	6287
TF	6288
TF;SRPRB	6289
SRPRB	6290
SRPRB;RAB6B	6291
RAB6B	6292
C3orf36	6293
SLCO2A1	6294
LINC02000	6295
RYK	6296
RYK;HMGB3P14	6297
LINC02004	6298
RPL39P5	6299
RPL39P5;AMOTL2	6300
AMOTL2	6301
HMGN1P9	6302
HMGB3P13	6303
ANAPC13	6304
ANAPC13;CEP63	6305
CEP63	6306
KY	6307
RNA5SP141	6308
EPHB1	6309
NDUFS6P1	6310
PPP2R3A	6311
MSL2	6312
PCCB	6313
PCCB;STAG1	6314
STAG1	6315
SLC35G2	6316
NCK1	6317
NCK1;RAD51AP1P1	6318
NCK1;IL20RB	6319
IL20RB	6320
RNA5SP142	6321
NPM1P17	6322
SOX14	6323
LINC01210	6324
HSPA8P9	6325
CLDN18	6326
DZIP1L	6327
A4GNT	6328
DBR1	6329
ARMC8	6330
ARMC8;NME9	6331
NME9	6332
MRAS	6333
ESYT3	6334
CEP70	6335
FAIM	6336
PPIAP72	6337
PIK3CB	6338
ATP5MC1P3	6339
LINC01391	6340
FOXL2NB	6341
PRR23A	6342
MRPS22	6343
MRPS22;PRR23C	6344
MRPS22;RPL7L1P7	6345
MRPS22;BPESC1	6346
MRPS22;COPB2	6347
COPB2	6348
RBP2	6349
ACTG1P1	6350
RBP1	6351
NMNAT3	6352
TRMT112P5	6353
CLSTN2	6354
TRIM42	6355
RPL23AP41	6356
SLC25A36	6357
SPSB4	6358
PXYLP1	6359
PXYLP1;ZBTB38	6360
ZBTB38	6361
KRT18P35	6362
RASA2	6363
LINC02618	6364
LINC02618;TPT1P3	6365
RNF7	6366
GRK7	6367
HMGN2P25	6368
ATP1B3	6369
TFDP2	6370
GK5	6371
XRN1	6372
ATR	6373
RNA5SP143	6374
PLS1	6375
TRPC1	6376
PCOLCE2	6377
PAQR9	6378
U2SURP	6379
CHST2	6380
PBX2P1	6381
SLC9A9	6382
DIPK2A	6383
RNA5SP144	6384
LARP7P4	6385
GM2AP1	6386
RPL21P39	6387
LNCSRLR	6388
PLOD2	6389
PLSCR4	6390
PLSCR2	6391
PLSCR1	6392
PLSCR5	6393
LINC02010	6394
RPL21P71	6395
ZIC4	6396
ZIC4;ZIC1	6397
ZIC1	6398
NPM1P28	6399
LINC02032	6400
HNRNPA1P20	6401
LINC02045	6402
LINC02046	6403
RPL38P1	6404
AGTR1	6405
CPB1	6406
CPA3	6407
UBQLN4P1	6408
GYG1	6409
GYG1;HLTF	6410
HLTF	6411
